,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost,0.6304347826086957,0.8387096774193549,accuracy,0.027856111526489258,0.0,0.7025146484375,0.027856111526489258,0.0,0.7025146484375,1.0,True,1.0
1,RandomForestGini,0.32608695652173914,0.7903225806451613,accuracy,0.07915616035461426,0.1012871265411377,0.9685695171356201,0.07915616035461426,0.1012871265411377,0.9685695171356201,1.0,1.0,1.0
1,RandomForestGini,0.32608695652173914,0.7903225806451613,accuracy,0.08165860176086426,0.09259796142578125,0.9874427318572998,0.08165860176086426,0.09259796142578125,0.9874427318572998,1.0,1.0,1.0
0,RandomForestEntr,0.32608695652173914,0.7903225806451613,accuracy,0.07792234420776367,0.06310439109802246,0.9274852275848389,0.07792234420776367,0.06310439109802246,0.9274852275848389,1.0,1.0,2.0
0,RandomForestEntr,0.32608695652173914,0.7903225806451613,accuracy,0.07762026786804199,0.06904482841491699,0.943767786026001,0.07762026786804199,0.06904482841491699,0.943767786026001,1.0,1.0,2.0
0,NeuralNetTorch,0.6521739130434783,0.8387096774193549,accuracy,0.031096458435058594,0.010006904602050781,29.58031463623047,0.031096458435058594,0.010006904602050781,29.58031463623047,1.0,True,1.0
0,NeuralNetFastAI,0.6739130434782609,0.8387096774193549,accuracy,0.01546478271484375,0.011181116104125977,7.1297221183776855,0.01546478271484375,0.011181116104125977,7.1297221183776855,1.0,1.0,1.0
2,LightGBMXT,0.6956521739130435,0.8709677419354839,accuracy,0.030666828155517578,0.0,1.6887047290802002,0.030666828155517578,0.0,1.6887047290802002,1.0,1.0,1.0
0,LightGBMXT,0.6956521739130435,0.8548387096774194,accuracy,0.012611865997314453,0.0,0.39306187629699707,0.012611865997314453,0.0,0.39306187629699707,1.0,1.0,1.0
2,LightGBMXT,0.6739130434782609,0.8709677419354839,accuracy,0.01680588722229004,0.0010099411010742188,0.48353147506713867,0.01680588722229004,0.0010099411010742188,0.48353147506713867,1.0,1.0,1.0
0,LightGBMLarge,0.6956521739130435,0.8387096774193549,accuracy,0.0179598331451416,0.0,0.7004697322845459,0.0179598331451416,0.0,0.7004697322845459,1.0,1.0,3.0
3,LightGBMLarge,0.6521739130434783,0.8709677419354839,accuracy,0.030553340911865234,0.0,0.7213068008422852,0.030553340911865234,0.0,0.7213068008422852,1.0,1.0,3.0
2,LightGBMLarge,0.6521739130434783,0.8548387096774194,accuracy,0.060291290283203125,0.002002716064453125,0.8584129810333252,0.060291290283203125,0.002002716064453125,0.8584129810333252,1.0,1.0,3.0
1,LightGBM,0.6956521739130435,0.9032258064516129,accuracy,0.0,0.0,0.4669921398162842,0.0,0.0,0.4669921398162842,1.0,1.0,2.0
1,LightGBM,0.6739130434782609,0.8387096774193549,accuracy,0.005128383636474609,0.0,0.38371944427490234,0.005128383636474609,0.0,0.38371944427490234,1.0,1.0,2.0
3,LightGBM,0.6304347826086957,0.8548387096774194,accuracy,0.0039975643157958984,0.0010001659393310547,0.3804342746734619,0.0039975643157958984,0.0010001659393310547,0.3804342746734619,1.0,1.0,2.0
2,KNeighborsUnif,0.391304347826087,0.6129032258064516,accuracy,0.029364585876464844,0.06869029998779297,10.74071717262268,0.029364585876464844,0.06869029998779297,10.74071717262268,1.0,1.0,1.0
0,KNeighborsUnif,0.34782608695652173,0.6129032258064516,accuracy,0.0019979476928710938,0.43460536003112793,0.0060329437255859375,0.0019979476928710938,0.43460536003112793,0.0060329437255859375,1.0,1.0,1.0
0,KNeighborsDist,0.43478260869565216,0.7258064516129032,accuracy,0.021001815795898438,0.025291919708251953,0.0075762271881103516,0.021001815795898438,0.025291919708251953,0.0075762271881103516,1.0,1.0,2.0
1,KNeighborsDist,0.34782608695652173,0.7258064516129032,accuracy,0.004814624786376953,0.0,0.0,0.004814624786376953,0.0,0.0,1.0,1.0,2.0
0,CatBoost,0.391304347826087,0.7258064516129032,accuracy,0.00695490837097168,0.037299156188964844,5.078168630599976,0.00695490837097168,0.037299156188964844,5.078168630599976,1.0,1.0,1.0
